1861,Relax,14-08-20,Al Yawm,8:00 AM,14-08-20,9:00 AM,ريلاكس
1862,Shakhsiyat Fi Hayati,14-08-20,Al Yawm,9:00 AM,14-08-20,9:30 AM,شخصيات في حياتي
1863,Al Qahira Al Yawm 2020,14-08-20,Al Yawm,9:30 AM,14-08-20,12:30 PM,القاهرة اليوم 2020
1864,Nelly Wa Sherihan,14-08-20,Al Yawm,12:30 PM,14-08-20,1:30 AM,نيلي وشريهان
1865,Video Clips,14-08-20,Al Yawm,1:30 AM,14-08-20,2:30 AM,فيديو كليب
1866,Shakhsiyat Fi Hayati,14-08-20,Al Yawm,2:30 AM,14-08-20,3:00 AM,شخصيات في حياتي
1867,Wade‘ Amnee,14-08-20,Al Yawm,3:00 AM,14-08-20,4:00 AM,وضع أمني
1868,Sharraftoonaa 2020,14-08-20,Al Yawm,4:00 AM,14-08-20,6:00 AM,شرفتونا 2020
1869,Al Jamaa‘ah (Part 2),14-08-20,Al Yawm,6:00 AM,14-08-20,7:00 AM,الجماعة( الجزء الثاني)
1870,Nelly Wa Sherihan,14-08-20,Al Yawm,7:00 AM,14-08-20,8:00 AM,نيلي وشريهان
1871,Inside Look 2019,14-08-20,Al Yawm,8:00 AM,14-08-20,9:00 AM,إنسايد لوك
1872,Shakhsiyat Fi Hayati,14-08-20,Al Yawm,9:00 AM,14-08-20,9:30 AM,شخصيات في حياتي
1873,Oyoun Beirut Ajmal Aghani 2015,14-08-20,Al Yawm,9:30 AM,14-08-20,9:30 AM,عيون بيروت اجمل الأغاني
1874,Oyoun Beirut Ajmal Aghani 2015,14-08-20,Al Yawm,9:30 AM,14-08-20,11:30 AM,عيون بيروت اجمل الأغاني
1875,Relax,14-08-20,Al Yawm,11:30 AM,15-08-20,12:30 PM,ريلاكس
1876,Video Clips,15-08-20,Al Yawm,12:30 PM,15-08-20,1:30 AM,فيديو كليب
1877,Al Jamaa‘ah (Part 2),15-08-20,Al Yawm,1:30 AM,15-08-20,2:30 AM,الجماعة( الجزء الثاني)
1878,Abu Al Mafhumiyyah,15-08-20,Al Yawm,2:30 AM,15-08-20,3:30 AM,أبو المفهومية
1879,Sharraftoonaa 2020,15-08-20,Al Yawm,3:30 AM,15-08-20,5:30 AM,شرفتونا 2020
1880,Video Clips,15-08-20,Al Yawm,5:30 AM,15-08-20,6:00 AM,فيديو كليب
1881,Abu Al Mafhumiyyah,15-08-20,Al Yawm,6:00 AM,15-08-20,7:00 AM,أبو المفهومية
1882,Nelly Wa Sherihan,15-08-20,Al Yawm,7:00 AM,15-08-20,8:00 AM,نيلي وشريهان
1883,Inside Look 2019,15-08-20,Al Yawm,8:00 AM,15-08-20,9:00 AM,إنسايد لوك
1884,Shakhsiyat Fi Hayati,15-08-20,Al Yawm,9:00 AM,15-08-20,9:30 AM,شخصيات في حياتي
1885,Al Qahira Al Yawm 2020,15-08-20,Al Yawm,9:30 AM,15-08-20,12:30 PM,القاهرة اليوم 2020
1886,Nelly Wa Sherihan,15-08-20,Al Yawm,12:30 PM,15-08-20,1:30 AM,نيلي وشريهان
1887,Video Clips,15-08-20,Al Yawm,1:30 AM,15-08-20,2:30 AM,فيديو كليب
1888,Shakhsiyat Fi Hayati,15-08-20,Al Yawm,2:30 AM,15-08-20,3:00 AM,شخصيات في حياتي
1889,Relax,15-08-20,Al Yawm,3:00 AM,15-08-20,4:00 AM,ريلاكس
1890,Oyoun Beirut Ajmal Aghani 2015,15-08-20,Al Yawm,4:00 AM,15-08-20,6:00 AM,عيون بيروت اجمل الأغاني
1891,Al Jamaa‘ah (Part 2),15-08-20,Al Yawm,6:00 AM,15-08-20,7:00 AM,الجماعة( الجزء الثاني)
1892,Nelly Wa Sherihan,15-08-20,Al Yawm,7:00 AM,15-08-20,8:00 AM,نيلي وشريهان
1893,Wade‘ Amnee,15-08-20,Al Yawm,8:00 AM,15-08-20,9:00 AM,وضع أمني
1894,Shakhsiyat Fi Hayati,15-08-20,Al Yawm,9:00 AM,15-08-20,9:30 AM,شخصيات في حياتي
1895,Al Qahira Al Yawm - A'det Settaat 2020,15-08-20,Al Yawm,9:30 AM,15-08-20,9:30 AM,القاهرة اليوم- قعدة ستات 2020
1896,Al Qahira Al Yawm - A'det Settaat 2020,15-08-20,Al Yawm,9:30 AM,15-08-20,11:30 AM,القاهرة اليوم- قعدة ستات 2020
1897,Candid Camera,15-08-20,Al Yawm,11:30 AM,16-08-20,12:00 PM,الكاميرا الخفية
1898,Candid Camera,16-08-20,Al Yawm,12:00 PM,16-08-20,12:30 PM,الكاميرا الخفية
1899,Video Clips,16-08-20,Al Yawm,12:30 PM,16-08-20,1:30 AM,فيديو كليب
1900,Al Jamaa‘ah (Part 2),16-08-20,Al Yawm,1:30 AM,16-08-20,2:30 AM,الجماعة( الجزء الثاني)
1901,Abu Al Mafhumiyyah,16-08-20,Al Yawm,2:30 AM,16-08-20,3:30 AM,أبو المفهومية
1902,Sharraftoonaa 2020,16-08-20,Al Yawm,3:30 AM,16-08-20,5:30 AM,شرفتونا 2020
1903,Video Clips,16-08-20,Al Yawm,5:30 AM,16-08-20,6:00 AM,فيديو كليب
1904,Abu Al Mafhumiyyah,16-08-20,Al Yawm,6:00 AM,16-08-20,7:00 AM,أبو المفهومية
1905,Nelly Wa Sherihan,16-08-20,Al Yawm,7:00 AM,16-08-20,8:00 AM,نيلي وشريهان
1906,Wade‘ Amnee,16-08-20,Al Yawm,8:00 AM,16-08-20,9:00 AM,وضع أمني
1907,Shakhsiyat Fi Hayati,16-08-20,Al Yawm,9:00 AM,16-08-20,9:30 AM,شخصيات في حياتي
1908,Al Qahira Al Yawm - A'det Settaat 2020,16-08-20,Al Yawm,9:30 AM,16-08-20,11:30 AM,القاهرة اليوم- قعدة ستات 2020
1909,Relax,16-08-20,Al Yawm,11:30 AM,16-08-20,12:30 PM,ريلاكس
1910,Nelly Wa Sherihan,16-08-20,Al Yawm,12:30 PM,16-08-20,1:30 AM,نيلي وشريهان
1911,Video Clips,16-08-20,Al Yawm,1:30 AM,16-08-20,2:30 AM,فيديو كليب
1912,Shakhsiyat Fi Hayati,16-08-20,Al Yawm,2:30 AM,16-08-20,3:00 AM,شخصيات في حياتي
1913,Oyoun Beirut Ajmal Aghani 2015,16-08-20,Al Yawm,3:00 AM,16-08-20,5:00 AM,عيون بيروت اجمل الأغاني
1914,Inside Look 2019,16-08-20,Al Yawm,5:00 AM,16-08-20,6:00 AM,إنسايد لوك
1915,Al Jamaa‘ah (Part 2),16-08-20,Al Yawm,6:00 AM,16-08-20,7:00 AM,الجماعة( الجزء الثاني)
1916,Nelly Wa Sherihan,16-08-20,Al Yawm,7:00 AM,16-08-20,8:00 AM,نيلي وشريهان
1917,Lams Aktaaf,16-08-20,Al Yawm,8:00 AM,16-08-20,9:00 AM,لمس اكتاف
1918,Shakhsiyat Fi Hayati,16-08-20,Al Yawm,9:00 AM,16-08-20,9:30 AM,شخصيات في حياتي
1919,Al Qahira Al Yawm 2020,16-08-20,Al Yawm,9:30 AM,16-08-20,9:30 AM,القاهرة اليوم 2020
1920,Al Qahira Al Yawm 2020,16-08-20,Al Yawm,9:30 AM,17-08-20,12:30 PM,القاهرة اليوم 2020
1921,Video Clips,17-08-20,Al Yawm,12:30 PM,17-08-20,1:30 AM,فيديو كليب
1922,Al Jamaa‘ah (Part 2),17-08-20,Al Yawm,1:30 AM,17-08-20,2:30 AM,الجماعة( الجزء الثاني)
1923,Abu Al Mafhumiyyah,17-08-20,Al Yawm,2:30 AM,17-08-20,3:30 AM,أبو المفهومية
1924,Sharraftoonaa 2020,17-08-20,Al Yawm,3:30 AM,17-08-20,5:30 AM,شرفتونا 2020
1925,Video Clips,17-08-20,Al Yawm,5:30 AM,17-08-20,6:00 AM,فيديو كليب
1926,Abu Al Mafhumiyyah,17-08-20,Al Yawm,6:00 AM,17-08-20,7:00 AM,أبو المفهومية
1927,Nelly Wa Sherihan,17-08-20,Al Yawm,7:00 AM,17-08-20,8:00 AM,نيلي وشريهان
1928,Lams Aktaaf,17-08-20,Al Yawm,8:00 AM,17-08-20,9:00 AM,لمس اكتاف
1929,Shakhsiyat Fi Hayati,17-08-20,Al Yawm,9:00 AM,17-08-20,9:30 AM,شخصيات في حياتي
1930,Al Qahira Al Yawm 2020,17-08-20,Al Yawm,9:30 AM,17-08-20,12:30 PM,القاهرة اليوم 2020
1931,Nelly Wa Sherihan,17-08-20,Al Yawm,12:30 PM,17-08-20,1:30 AM,نيلي وشريهان
1932,Video Clips,17-08-20,Al Yawm,1:30 AM,17-08-20,2:30 AM,فيديو كليب
1933,Shakhsiyat Fi Hayati,17-08-20,Al Yawm,2:30 AM,17-08-20,3:00 AM,شخصيات في حياتي
1934,Wade‘ Amnee,17-08-20,Al Yawm,3:00 AM,17-08-20,4:00 AM,وضع أمني
1935,Sharraftoonaa 2020,17-08-20,Al Yawm,4:00 AM,17-08-20,6:00 AM,شرفتونا 2020
1936,Al Jamaa‘ah (Part 2),17-08-20,Al Yawm,6:00 AM,17-08-20,7:00 AM,الجماعة( الجزء الثاني)
1937,Nelly Wa Sherihan,17-08-20,Al Yawm,7:00 AM,17-08-20,8:00 AM,نيلي وشريهان
1938,Lams Aktaaf,17-08-20,Al Yawm,8:00 AM,17-08-20,9:00 AM,لمس اكتاف
1939,Shakhsiyat Fi Hayati,17-08-20,Al Yawm,9:00 AM,17-08-20,9:30 AM,شخصيات في حياتي
1940,Al Qahira Al Yawm 2020,17-08-20,Al Yawm,9:30 AM,17-08-20,9:30 AM,القاهرة اليوم 2020
1941,Al Qahira Al Yawm 2020,17-08-20,Al Yawm,9:30 AM,18-08-20,12:30 PM,القاهرة اليوم 2020
1942,Video Clips,18-08-20,Al Yawm,12:30 PM,18-08-20,1:30 AM,فيديو كليب
1943,Al Jamaa‘ah (Part 2),18-08-20,Al Yawm,1:30 AM,18-08-20,2:30 AM,الجماعة( الجزء الثاني)
1944,Abu Al Mafhumiyyah,18-08-20,Al Yawm,2:30 AM,18-08-20,3:30 AM,أبو المفهومية
1945,Sharraftoonaa 2020,18-08-20,Al Yawm,3:30 AM,18-08-20,5:30 AM,شرفتونا 2020
1946,Video Clips,18-08-20,Al Yawm,5:30 AM,18-08-20,6:00 AM,فيديو كليب
1947,Abu Al Mafhumiyyah,18-08-20,Al Yawm,6:00 AM,18-08-20,7:00 AM,أبو المفهومية
1948,Nelly Wa Sherihan,18-08-20,Al Yawm,7:00 AM,18-08-20,8:00 AM,نيلي وشريهان
1949,Lams Aktaaf,18-08-20,Al Yawm,8:00 AM,18-08-20,9:00 AM,لمس اكتاف
1950,Shakhsiyat Fi Hayati,18-08-20,Al Yawm,9:00 AM,18-08-20,9:30 AM,شخصيات في حياتي
1951,Al Qahira Al Yawm 2020,18-08-20,Al Yawm,9:30 AM,18-08-20,12:30 PM,القاهرة اليوم 2020
1952,Nelly Wa Sherihan,18-08-20,Al Yawm,12:30 PM,18-08-20,1:30 AM,نيلي وشريهان
1953,Video Clips,18-08-20,Al Yawm,1:30 AM,18-08-20,2:30 AM,فيديو كليب
1954,Shakhsiyat Fi Hayati,18-08-20,Al Yawm,2:30 AM,18-08-20,3:00 AM,شخصيات في حياتي
1955,Lams Aktaaf,18-08-20,Al Yawm,3:00 AM,18-08-20,4:00 AM,لمس اكتاف
1956,Sharraftoonaa 2020,18-08-20,Al Yawm,4:00 AM,18-08-20,6:00 AM,شرفتونا 2020
1957,Al Jamaa‘ah (Part 2),18-08-20,Al Yawm,6:00 AM,18-08-20,7:00 AM,الجماعة( الجزء الثاني)
1958,Nelly Wa Sherihan,18-08-20,Al Yawm,7:00 AM,18-08-20,8:00 AM,نيلي وشريهان
1959,Lams Aktaaf,18-08-20,Al Yawm,8:00 AM,18-08-20,9:00 AM,لمس اكتاف
1960,Shakhsiyat Fi Hayati,18-08-20,Al Yawm,9:00 AM,18-08-20,9:30 AM,شخصيات في حياتي
1961,Al Qahira Al Yawm 2020,18-08-20,Al Yawm,9:30 AM,18-08-20,9:30 AM,القاهرة اليوم 2020
1962,Al Qahira Al Yawm 2020,18-08-20,Al Yawm,9:30 AM,19-08-20,12:30 PM,القاهرة اليوم 2020
1963,Video Clips,19-08-20,Al Yawm,12:30 PM,19-08-20,1:30 AM,فيديو كليب
1964,Al Jamaa‘ah (Part 2),19-08-20,Al Yawm,1:30 AM,19-08-20,2:30 AM,الجماعة( الجزء الثاني)
1965,Abu Al Mafhumiyyah,19-08-20,Al Yawm,2:30 AM,19-08-20,3:30 AM,أبو المفهومية
1966,Sharraftoonaa 2020,19-08-20,Al Yawm,3:30 AM,19-08-20,5:30 AM,شرفتونا 2020
1967,Video Clips,19-08-20,Al Yawm,5:30 AM,19-08-20,6:00 AM,فيديو كليب
1968,Abu Al Mafhumiyyah,19-08-20,Al Yawm,6:00 AM,19-08-20,7:00 AM,أبو المفهومية
1969,Nelly Wa Sherihan,19-08-20,Al Yawm,7:00 AM,19-08-20,8:00 AM,نيلي وشريهان
1970,Lams Aktaaf,19-08-20,Al Yawm,8:00 AM,19-08-20,9:00 AM,لمس اكتاف
1971,Shakhsiyat Fi Hayati,19-08-20,Al Yawm,9:00 AM,19-08-20,9:30 AM,شخصيات في حياتي
1972,Al Qahira Al Yawm 2020,19-08-20,Al Yawm,9:30 AM,19-08-20,12:30 PM,القاهرة اليوم 2020
1973,Nelly Wa Sherihan,19-08-20,Al Yawm,12:30 PM,19-08-20,1:30 AM,نيلي وشريهان
1974,Video Clips,19-08-20,Al Yawm,1:30 AM,19-08-20,2:30 AM,فيديو كليب
1975,Shakhsiyat Fi Hayati,19-08-20,Al Yawm,2:30 AM,19-08-20,3:00 AM,شخصيات في حياتي
1976,Lams Aktaaf,19-08-20,Al Yawm,3:00 AM,19-08-20,4:00 AM,لمس اكتاف
1977,Sharraftoonaa 2020,19-08-20,Al Yawm,4:00 AM,19-08-20,6:00 AM,شرفتونا 2020
1978,Al Jamaa‘ah (Part 2),19-08-20,Al Yawm,6:00 AM,19-08-20,7:00 AM,الجماعة( الجزء الثاني)
1979,Nelly Wa Sherihan,19-08-20,Al Yawm,7:00 AM,19-08-20,8:00 AM,نيلي وشريهان
1980,Wade‘ Amnee,19-08-20,Al Yawm,8:00 AM,19-08-20,9:00 AM,وضع أمني
1981,Shakhsiyat Fi Hayati,19-08-20,Al Yawm,9:00 AM,19-08-20,9:30 AM,شخصيات في حياتي
1982,Malaffaat Al-Hawadeth,13-08-20,Al Safwa,2:00 AM,13-08-20,3:00 AM,ملفّات الحوادث
1983,Rihlat Al-Qur'an Al-Atheem (Part 1),13-08-20,Al Safwa,3:00 AM,13-08-20,3:34 AM,رحلة القرآن العظيم (الجزء الأول)
1984,Prayers For Safwa Channel,13-08-20,Al Safwa,3:34 AM,13-08-20,4:20 AM,نقل مباشر للصلاة خاص لقناة الصفوة
1985,Al-Qur'an Al-Kareem Fi Hidayateh Wa Irshadeh,13-08-20,Al Safwa,4:20 AM,13-08-20,5:00 AM,القرآن الكريم في هدايته وإرشاده
1986,Al-Khawali,13-08-20,Al Safwa,5:00 AM,13-08-20,6:00 AM,الخوالي
1987,Akhtaa' Fi Al-Muhakamaat,13-08-20,Al Safwa,6:00 AM,13-08-20,7:00 AM,أخطاء في المحاكمات
1988,Hammam Al-Qishani (Part 3),13-08-20,Al Safwa,7:00 AM,13-08-20,8:00 AM,حمّام القيشاني (الجزء الثالث)
1989,Aa'ed Ila Haifa,13-08-20,Al Safwa,8:00 AM,13-08-20,9:00 AM,عائد إلى حيفا
1990,Ikhwat Al-Turab (Part 2),13-08-20,Al Safwa,9:00 AM,13-08-20,10:00 AM,إخوة التراب (الجزء الثاني)
1991,Hammam Al-Qishani (Part 3),13-08-20,Al Safwa,10:00 AM,13-08-20,11:05 AM,حمّام القيشاني (الجزء الثالث)
1992,Tasbeehat Al-Rawd,13-08-20,Al Safwa,11:05 AM,13-08-20,11:25 AM,تسبيحة الروض
1993,Prayers For Safwa Channel,13-08-20,Al Safwa,11:25 AM,13-08-20,11:30 AM,نقل مباشر للصلاة خاص لقناة الصفوة
1994,Sayyadoun Fi Al-Jaw,13-08-20,Al Safwa,11:30 AM,13-08-20,12:00 PM,صيادون في الجو
1995,Aa'ed Ila Haifa,13-08-20,Al Safwa,12:00 PM,13-08-20,1:00 AM,عائد إلى حيفا
1996,Ikhwat Al-Turab (Part 2),13-08-20,Al Safwa,1:00 AM,13-08-20,2:00 AM,إخوة التراب (الجزء الثاني)
1997,Sourah 'an Qurb,13-08-20,Al Safwa,2:00 AM,13-08-20,2:47 AM,صورة عن قرب
1998,Prayers For Safwa Channel,13-08-20,Al Safwa,2:47 AM,13-08-20,3:00 AM,نقل مباشر للصلاة خاص لقناة الصفوة
1999,Hammam Al-Qishani (Part 3),13-08-20,Al Safwa,3:00 AM,13-08-20,4:00 AM,حمّام القيشاني (الجزء الثالث)
2000,Imru'u Al Qays,13-08-20,Al Safwa,4:00 AM,13-08-20,4:55 AM,امرؤ القيس
2001,Waqfaat,13-08-20,Al Safwa,4:55 AM,13-08-20,5:20 AM,وقفات
2002,Hams Al-Tabee'ah,13-08-20,Al Safwa,5:20 AM,13-08-20,5:53 AM,همس الطبيعة
2003,Prayers For Safwa Channel,13-08-20,Al Safwa,5:53 AM,13-08-20,6:32 AM,نقل مباشر للصلاة خاص لقناة الصفوة
2004,Al Safwa,13-08-20,Al Safwa,6:32 AM,13-08-20,7:00 AM,الصفوة
2005,Riyaad Al-Su'adaa',13-08-20,Al Safwa,7:00 AM,13-08-20,7:23 AM,رياض السعداء
2006,Prayers For Safwa Channel,13-08-20,Al Safwa,7:23 AM,13-08-20,8:00 AM,نقل مباشر للصلاة خاص لقناة الصفوة
2007,Muwajahaat Fi Al-Samaa',13-08-20,Al Safwa,8:00 AM,13-08-20,9:00 AM,مواجهات في السماء
2008,Mafaateeh,13-08-20,Al Safwa,9:00 AM,13-08-20,9:30 AM,مفاتيح
2009,Tanbeehaat,13-08-20,Al Safwa,9:30 AM,13-08-20,10:00 AM,تنبيهات
2010,Imru'u Al Qays,13-08-20,Al Safwa,10:00 AM,13-08-20,11:00 AM,امرؤ القيس
2011,Malaffaat Al-Hawadeth,13-08-20,Al Safwa,11:00 AM,14-08-20,12:00 PM,ملفّات الحوادث
2012,Mafaateeh,14-08-20,Al Safwa,12:00 PM,14-08-20,12:30 PM,مفاتيح
2013,Tanbeehaat,14-08-20,Al Safwa,12:30 PM,14-08-20,1:00 AM,تنبيهات
2014,Muwajahaat Fi Al-Samaa',14-08-20,Al Safwa,1:00 AM,14-08-20,2:00 AM,مواجهات في السماء
2015,Malaffaat Al-Hawadeth,14-08-20,Al Safwa,2:00 AM,14-08-20,3:00 AM,ملفّات الحوادث
2016,Rihlat Al-Qur'an Al-Atheem (Part 1),14-08-20,Al Safwa,3:00 AM,14-08-20,3:35 AM,رحلة القرآن العظيم (الجزء الأول)
2017,Prayers For Safwa Channel,14-08-20,Al Safwa,3:35 AM,14-08-20,4:25 AM,نقل مباشر للصلاة خاص لقناة الصفوة
2018,Al-Qur'an Al-Kareem Fi Hidayateh Wa Irshadeh,14-08-20,Al Safwa,4:25 AM,14-08-20,5:00 AM,القرآن الكريم في هدايته وإرشاده
2019,Aa'ed Ila Haifa,14-08-20,Al Safwa,5:00 AM,14-08-20,6:00 AM,عائد إلى حيفا
2020,Akhtaa' Fi Al-Muhakamaat,14-08-20,Al Safwa,6:00 AM,14-08-20,7:00 AM,أخطاء في المحاكمات
2021,Hammam Al-Qishani (Part 3),14-08-20,Al Safwa,7:00 AM,14-08-20,8:00 AM,حمّام القيشاني (الجزء الثالث)
2022,Aa'ed Ila Haifa,14-08-20,Al Safwa,8:00 AM,14-08-20,9:00 AM,عائد إلى حيفا
2023,Ikhwat Al-Turab (Part 2),14-08-20,Al Safwa,9:00 AM,14-08-20,10:00 AM,إخوة التراب (الجزء الثاني)
2024,Hammam Al-Qishani (Part 3),14-08-20,Al Safwa,10:00 AM,14-08-20,11:05 AM,حمّام القيشاني (الجزء الثالث)
2025,Al-Ghithaa' Wa Al-Dawaa' Fi Al-Qur'an Wa Al-Hadeeth,14-08-20,Al Safwa,11:05 AM,14-08-20,11:25 AM,الغذاء والدواء في القرآن والحديث
2026,Prayers For Safwa Channel,14-08-20,Al Safwa,11:25 AM,14-08-20,12:10 PM,نقل مباشر للصلاة خاص لقناة الصفوة
2027,Aa'ed Ila Haifa,14-08-20,Al Safwa,12:10 PM,14-08-20,1:10 AM,عائد إلى حيفا
2028,Ikhwat Al-Turab (Part 2),14-08-20,Al Safwa,1:10 AM,14-08-20,2:05 AM,إخوة التراب (الجزء الثاني)
2029,Sourah 'an Qurb,14-08-20,Al Safwa,2:05 AM,14-08-20,2:47 AM,صورة عن قرب
2030,Prayers For Safwa Channel,14-08-20,Al Safwa,2:47 AM,14-08-20,3:00 AM,نقل مباشر للصلاة خاص لقناة الصفوة
2031,Hammam Al-Qishani (Part 3),14-08-20,Al Safwa,3:00 AM,14-08-20,4:00 AM,حمّام القيشاني (الجزء الثالث)
2032,Imru'u Al Qays,14-08-20,Al Safwa,4:00 AM,14-08-20,4:55 AM,امرؤ القيس
2033,Waqfaat,14-08-20,Al Safwa,4:55 AM,14-08-20,5:20 AM,وقفات
2034,Hams Al-Tabee'ah,14-08-20,Al Safwa,5:20 AM,14-08-20,5:52 AM,همس الطبيعة
2035,Prayers For Safwa Channel,14-08-20,Al Safwa,5:52 AM,14-08-20,6:30 AM,نقل مباشر للصلاة خاص لقناة الصفوة
2036,Al Safwa,14-08-20,Al Safwa,6:30 AM,14-08-20,7:00 AM,الصفوة
2037,Riyaad Al-Su'adaa',14-08-20,Al Safwa,7:00 AM,14-08-20,7:22 AM,رياض السعداء
2038,Prayers For Safwa Channel,14-08-20,Al Safwa,7:22 AM,14-08-20,8:00 AM,نقل مباشر للصلاة خاص لقناة الصفوة
2039,Muwajahaat Fi Al-Samaa',14-08-20,Al Safwa,8:00 AM,14-08-20,9:00 AM,مواجهات في السماء
2040,Mafaateeh,14-08-20,Al Safwa,9:00 AM,14-08-20,9:30 AM,مفاتيح
2041,Tanbeehaat,14-08-20,Al Safwa,9:30 AM,14-08-20,10:00 AM,تنبيهات
2042,Imru'u Al Qays,14-08-20,Al Safwa,10:00 AM,14-08-20,11:00 AM,امرؤ القيس
2043,Malaffaat Al-Hawadeth,14-08-20,Al Safwa,11:00 AM,15-08-20,12:00 PM,ملفّات الحوادث
2044,Mafaateeh,15-08-20,Al Safwa,12:00 PM,15-08-20,12:30 PM,مفاتيح
2045,Tanbeehaat,15-08-20,Al Safwa,12:30 PM,15-08-20,1:00 AM,تنبيهات
2046,Muwajahaat Fi Al-Samaa',15-08-20,Al Safwa,1:00 AM,15-08-20,2:00 AM,مواجهات في السماء
2047,Malaffaat Al-Hawadeth,15-08-20,Al Safwa,2:00 AM,15-08-20,3:00 AM,ملفّات الحوادث
2048,Rihlat Al-Qur'an Al-Atheem (Part 1),15-08-20,Al Safwa,3:00 AM,15-08-20,3:35 AM,رحلة القرآن العظيم (الجزء الأول)
2049,Prayers For Safwa Channel,15-08-20,Al Safwa,3:35 AM,15-08-20,4:25 AM,نقل مباشر للصلاة خاص لقناة الصفوة
2050,Al-Qur'an Al-Kareem Fi Hidayateh Wa Irshadeh,15-08-20,Al Safwa,4:25 AM,15-08-20,5:00 AM,القرآن الكريم في هدايته وإرشاده
2051,Aa'ed Ila Haifa,15-08-20,Al Safwa,5:00 AM,15-08-20,6:00 AM,عائد إلى حيفا
2052,Akhtaa' Fi Al-Muhakamaat,15-08-20,Al Safwa,6:00 AM,15-08-20,7:00 AM,أخطاء في المحاكمات
2053,Hammam Al-Qishani (Part 3),15-08-20,Al Safwa,7:00 AM,15-08-20,8:00 AM,حمّام القيشاني (الجزء الثالث)
2054,Aa'ed Ila Haifa,15-08-20,Al Safwa,8:00 AM,15-08-20,9:00 AM,عائد إلى حيفا
2055,Ikhwat Al-Turab (Part 2),15-08-20,Al Safwa,9:00 AM,15-08-20,10:00 AM,إخوة التراب (الجزء الثاني)
2056,Hammam Al-Qishani (Part 3),15-08-20,Al Safwa,10:00 AM,15-08-20,11:05 AM,حمّام القيشاني (الجزء الثالث)
2057,Asma'uhu Al-Husna,15-08-20,Al Safwa,11:05 AM,15-08-20,11:25 AM,أسماؤه الحسنى
2058,Prayers For Safwa Channel,15-08-20,Al Safwa,11:25 AM,15-08-20,11:30 AM,نقل مباشر للصلاة خاص لقناة الصفوة
2059,Sayyadoun Fi Al-Jaw,15-08-20,Al Safwa,11:30 AM,15-08-20,12:00 PM,صيادون في الجو
2060,Aa'ed Ila Haifa,15-08-20,Al Safwa,12:00 PM,15-08-20,1:00 AM,عائد إلى حيفا
2061,Ikhwat Al-Turab (Part 2),15-08-20,Al Safwa,1:00 AM,15-08-20,2:00 AM,إخوة التراب (الجزء الثاني)
2062,Sourah 'an Qurb,15-08-20,Al Safwa,2:00 AM,15-08-20,2:47 AM,صورة عن قرب
2063,Prayers For Safwa Channel,15-08-20,Al Safwa,2:47 AM,15-08-20,2:55 AM,نقل مباشر للصلاة خاص لقناة الصفوة
2064,Hammam Al-Qishani (Part 3),15-08-20,Al Safwa,2:55 AM,15-08-20,3:55 AM,حمّام القيشاني (الجزء الثالث)
2065,Imru'u Al Qays,15-08-20,Al Safwa,3:55 AM,15-08-20,4:50 AM,امرؤ القيس
2066,Waqfaat,15-08-20,Al Safwa,4:50 AM,15-08-20,5:15 AM,وقفات
2067,Hams Al-Tabee'ah,15-08-20,Al Safwa,5:15 AM,15-08-20,5:51 AM,همس الطبيعة
2068,Prayers For Safwa Channel,15-08-20,Al Safwa,5:51 AM,15-08-20,6:31 AM,نقل مباشر للصلاة خاص لقناة الصفوة
2069,Al Safwa,15-08-20,Al Safwa,6:31 AM,15-08-20,7:00 AM,الصفوة
2070,Riyaad Al-Su'adaa',15-08-20,Al Safwa,7:00 AM,15-08-20,7:21 AM,رياض السعداء
2071,Prayers For Safwa Channel,15-08-20,Al Safwa,7:21 AM,15-08-20,8:00 AM,نقل مباشر للصلاة خاص لقناة الصفوة
2072,Muwajahaat Fi Al-Samaa',15-08-20,Al Safwa,8:00 AM,15-08-20,9:00 AM,مواجهات في السماء
2073,Mafaateeh,15-08-20,Al Safwa,9:00 AM,15-08-20,9:30 AM,مفاتيح
2074,Tanbeehaat,15-08-20,Al Safwa,9:30 AM,15-08-20,10:00 AM,تنبيهات
2075,Imru'u Al Qays,15-08-20,Al Safwa,10:00 AM,15-08-20,11:00 AM,امرؤ القيس
2076,Kunouz Mafqouda,15-08-20,Al Safwa,11:00 AM,16-08-20,12:00 PM,كنوز مفقودة
2077,Mafaateeh,16-08-20,Al Safwa,12:00 PM,16-08-20,12:30 PM,مفاتيح
2078,Tanbeehaat,16-08-20,Al Safwa,12:30 PM,16-08-20,1:00 AM,تنبيهات
2079,Muwajahaat Fi Al-Samaa',16-08-20,Al Safwa,1:00 AM,16-08-20,2:00 AM,مواجهات في السماء
2080,Kunouz Mafqouda,16-08-20,Al Safwa,2:00 AM,16-08-20,3:00 AM,كنوز مفقودة
2081,Rihlat Al-Qur'an Al-Atheem (Part 1),16-08-20,Al Safwa,3:00 AM,16-08-20,3:36 AM,رحلة القرآن العظيم (الجزء الأول)
2082,Prayers For Safwa Channel,16-08-20,Al Safwa,3:36 AM,16-08-20,4:20 AM,نقل مباشر للصلاة خاص لقناة الصفوة
2083,Al-Qur'an Al-Kareem Fi Hidayateh Wa Irshadeh,16-08-20,Al Safwa,4:20 AM,16-08-20,5:02 AM,القرآن الكريم في هدايته وإرشاده
2084,Aa'ed Ila Haifa,16-08-20,Al Safwa,5:02 AM,16-08-20,6:00 AM,عائد إلى حيفا
